1,894,1,10,0,15,0,0
1,884,1,10,0,19,0,0
1,850,2,9,0,18,0,0
1,814,1,6,0,6,6,0
1,803,1,10,0,12,7,0
1,772,2,9,0,13,7,0
1,767,3,9,0,13,7,0
1,762,4,9,0,13,7,0
1,752,1,10,0,48,7,0
1,718,2,8,0,46,7,0
1,687,3,6,0,44,7,0
1,683,4,6,0,44,7,0
1,675,1,10,0,11,7,0
1,641,2,7,0,14,7,0
1,638,3,7,0,14,7,0
1,600,4,1,0,20,7,0
1,591,1,10,0,36,7,0
1,553,2,8,0,38,7,0
1,511,1,10,0,35,7,0
1,471,2,8,0,33,7,0
1,454,1,10,0,11,7,0
1,435,2,11,0,12,7,0
1,431,3,11,0,12,7,0
1,395,4,13,0,14,10,0
1,391,1,10,0,20,10,0
1,355,2,9,0,21,10,0
1,313,3,3,0,27,10,0
1,273,4,1,0,29,10,0
1,259,4,5,0,25,10,0
1,247,1,10,0,31,10,0
1,212,2,10,0,31,10,0
1,187,1,10,0,44,10,0
1,167,2,4,0,50,10,0
1,131,3,2,0,48,10,0
1,111,4,5,0,49,10,0
1,103,1,10,0,14,10,0
1,69,2,5,0,19,10,0
1,22,3,2,0,22,10,0
2,900,1,10,0,37,10,0
2,857,2,13,0,34,10,0
2,845,1,10,0,45,10,0
2,809,2,10,0,45,10,0
2,773,3,4,0,39,10,0
2,752,1,10,0,33,10,0
2,719,2,6,0,29,10,0
2,696,3,1,0,24,10,0
2,652,4,3,0,26,13,0
2,642,1,10,0,25,13,0
2,606,2,12,0,23,13,0
2,562,3,2,0,33,13,0
2,556,4,2,0,33,13,0
2,543,1,10,0,30,13,0
2,537,1,10,0,34,13,0
2,507,2,5,0,29,13,0
2,473,3,1,0,25,13,0
2,432,1,10,0,24,13,0
2,393,2,2,0,16,13,0
2,382,1,10,0,17,13,0
2,350,2,3,0,24,13,0
2,311,3,8,0,19,13,0
2,278,4,16,0,11,13,0
2,265,1,10,0,48,13,0
2,241,1,10,0,48,13,0
2,203,1,10,0,41,13,0
2,172,2,7,0,38,13,0
2,137,3,2,0,33,13,0
2,120,1,10,0,18,13,0
2,83,2,2,0,10,13,0
2,46,3,1,0,9,13,6
2,41,1,10,0,20,13,7
2,24,2,9,0,21,13,7
3,893,1,10,0,21,13,7
3,865,1,10,0,41,13,7
3,839,1,15,0,36,13,7
3,825,1,15,0,36,13,7
3,796,2,9,0,42,13,7
3,758,3,8,0,43,13,7
3,754,1,10,0,42,13,7
3,720,2,10,0,42,13,7
3,696,3,13,0,45,13,7
3,654,1,10,0,28,13,7
3,622,1,5,0,5,19,7
3,617,1,10,0,20,20,7
3,584,2,4,0,26,20,7
3,546,3,1,0,29,20,7
3,501,1,10,0,31,20,7
3,485,1,10,0,29,20,7
3,480,2,10,0,29,20,7
3,442,3,4,0,23,20,7
3,400,1,10,0,16,20,7
3,363,2,11,0,17,20,7
3,325,3,15,0,21,20,7
3,320,4,15,0,21,20,10
3,309,1,10,0,34,20,10
3,283,1,10,0,49,20,10
3,278,2,10,0,49,20,10
3,238,3,8,0,47,20,10
3,234,4,8,0,47,20,10
3,225,1,10,0,20,20,10
3,192,2,3,0,27,20,10
3,147,1,10,0,30,20,10
3,124,1,20,0,20,20,10
3,81,2,13,0,27,20,10
3,43,3,1,0,39,20,10
4,900,4,1,0,39,20,10
4,891,1,10,0,8,20,10
4,865,1,14,0,4,20,10
4,854,1,10,0,26,20,10
4,818,2,7,0,23,20,10
4,780,3,3,0,19,20,10
4,780,4,3,0,19,20,13
4,763,1,10,0,42,20,13
4,725,2,8,0,44,20,13
4,686,3,6,0,46,20,13
4,645,1,10,0,43,20,13
4,605,2,8,0,41,20,13
4,566,3,6,0,39,20,13
4,566,4,15,0,48,20,13
4,507,4,10,0,43,20,13
4,493,4,10,0,43,20,13
4,482,1,10,0,1,20,13
4,475,2,10,0,1,22,13
4,456,1,10,0,30,22,13
4,417,2,10,0,30,22,13
4,411,3,10,0,30,22,13
4,369,4,4,0,36,22,13
4,358,1,10,0,28,22,13
4,327,1,10,0,46,22,13
4,301,1,10,0,43,22,13
4,276,2,7,0,40,22,13
4,271,1,10,0,35,22,13
4,261,1,4,0,4,22,19
4,255,1,10,0,20,22,20
4,250,2,10,0,20,22,20
4,206,3,12,0,18,22,20
4,200,4,12,0,18,22,20
4,193,1,10,0,29,22,20
4,165,2,9,0,30,22,20
4,159,3,9,0,30,28,20
4,146,1,10,0,18,29,20
4,126,2,2,0,26,29,20
4,122,3,2,0,26,29,20
4,116,1,10,0,34,29,20
4,108,2,10,0,34,29,20
4,104,3,10,0,34,29,20
4,77,1,10,0,48,29,20
4,72,2,10,0,48,29,20
4,67,3,10,0,48,29,20
4,59,1,10,0,19,29,20
4,53,2,10,0,19,29,20
4,44,3,5,0,14,29,26
4,38,1,10,0,47,29,27
