1,900,1,10,0,20,0,0
1,865,1,10,0,30,0,0
1,832,1,10,0,47,0,0
1,801,2,12,0,45,0,0
1,758,3,11,0,46,0,0
1,721,4,2,0,45,0,0
1,709,1,10,0,15,0,0
1,704,2,10,0,15,0,0
1,662,3,10,0,15,0,0
1,647,4,18,0,7,0,0
1,633,1,10,0,42,0,0
1,605,1,10,0,30,0,0
1,580,2,10,0,30,0,0
1,544,3,6,0,26,0,0
1,524,3,11,0,31,0,0
1,518,4,11,0,31,3,0
1,509,1,10,0,18,3,0
1,466,2,10,0,18,3,0
1,443,1,10,0,38,3,0
1,406,2,3,0,45,3,0
1,399,3,3,0,45,3,0
1,370,4,1,0,47,3,0
1,353,1,10,0,7,3,0
1,323,1,10,0,18,3,0
1,283,2,7,0,21,3,0
1,248,1,10,0,43,3,0
1,212,2,11,0,42,3,0
1,170,3,8,0,45,3,0
1,157,4,1,0,48,3,0
1,144,1,10,0,20,3,0
1,107,2,7,0,23,3,0
1,70,3,7,0,23,3,0
1,47,3,2,0,28,3,0
1,16,1,10,0,44,3,0
1,6,1,10,0,33,3,0
2,900,2,6,0,37,3,0
2,863,3,2,0,41,3,0
2,845,3,7,0,36,3,0
2,814,4,12,0,31,3,0
2,800,1,10,0,34,3,0
2,767,2,8,0,36,3,0
2,734,3,6,0,38,3,0
2,726,4,6,0,38,3,0
2,715,1,10,0,19,3,0
2,680,2,14,0,15,3,0
2,635,3,12,0,17,3,0
2,627,4,12,0,17,3,0
2,613,1,10,0,34,3,0
2,572,2,9,0,35,3,0
2,553,2,14,0,30,3,0
2,543,1,10,0,38,3,0
2,513,2,1,0,47,3,0
2,478,1,10,0,48,3,0
2,444,2,6,0,44,3,0
2,416,1,10,0,19,3,0
2,379,1,6,0,6,3,0
2,339,2,2,0,2,9,0
2,324,1,10,0,34,10,0
2,281,2,7,0,37,10,0
2,257,2,17,0,27,10,0
2,216,3,12,0,32,10,0
2,180,4,11,0,33,10,0
2,168,1,10,0,34,10,0
2,163,2,10,0,34,10,0
2,120,3,6,0,38,10,0
2,94,1,10,0,46,10,0
2,92,1,15,0,41,10,0
2,82,1,10,0,29,10,0
2,72,1,15,0,34,10,0
2,47,2,11,0,30,10,0
2,37,1,10,0,19,10,0
2,26,2,22,0,31,10,0
2,14,3,17,0,26,10,0
2,7,4,17,0,26,13,0
2,3,1,10,0,40,13,0
3,896,1,10,0,16,13,0
3,865,2,14,0,12,13,0
3,823,3,14,0,12,13,0
3,788,4,20,0,6,13,0
3,770,1,10,0,45,13,0
3,743,1,10,0,29,13,0
3,721,2,12,0,31,13,0
3,682,1,10,0,18,13,0
3,643,2,2,0,10,13,0
3,611,1,6,0,6,13,0
3,576,2,2,0,2,13,0
3,537,3,1,0,1,13,0
3,530,4,1,0,1,13,0
3,530,4,6,0,6,16,0
3,527,1,10,0,20,16,0
3,489,2,1,0,29,16,0
3,454,1,10,0,39,16,0
3,412,2,8,0,41,16,0
3,401,3,8,0,41,16,0
3,371,4,16,0,33,16,0
3,364,1,10,0,34,16,0
3,332,2,5,0,39,16,0
3,297,1,10,0,47,16,0
3,284,2,10,0,47,16,0
3,248,3,5,0,48,16,0
3,240,4,5,0,48,16,0
3,231,1,10,0,5,16,0
3,197,1,10,0,19,16,0
3,165,2,6,0,23,16,0
3,126,3,8,0,21,16,0
3,119,4,8,0,21,16,0
3,107,1,10,0,41,16,0
3,67,2,2,0,49,16,0
3,20,1,10,0,47,16,0
3,10,1,10,0,11,16,0
4,900,1,10,0,21,16,0
4,893,1,10,0,16,16,0
4,868,2,7,0,13,16,0
4,860,3,7,0,13,16,0
4,825,1,5,0,5,16,0
4,815,1,2,0,2,16,0
4,780,2,4,0,4,16,0
4,741,3,12,0,12,22,0
4,733,1,10,0,20,23,0
4,707,2,4,0,26,23,0
4,686,1,10,0,35,23,0
4,680,2,10,0,35,23,0
4,653,2,25,0,20,23,0
4,625,3,11,0,34,23,0
4,616,4,11,0,34,23,0
4,602,1,10,0,31,23,0
4,562,2,7,0,34,23,0
4,514,3,3,0,38,23,0
4,469,4,1,0,40,23,0
4,455,1,10,0,25,23,0
4,428,1,10,0,46,23,0
4,401,1,10,0,34,23,0
4,371,2,3,0,27,23,0
4,342,1,10,0,23,23,0
4,306,2,5,0,18,23,0
4,271,1,10,0,13,23,0
4,264,2,10,0,13,23,0
4,257,1,10,0,20,23,0
4,225,2,8,0,22,23,0
4,179,1,10,0,37,23,0
4,136,2,9,0,38,23,0
4,120,3,6,0,41,23,0
4,111,4,5,0,42,23,0
4,105,1,10,0,18,23,0
4,83,2,3,0,25,23,0
4,56,1,10,0,34,23,0
4,46,2,5,0,39,23,0
4,16,3,11,0,33,23,0
